ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1775107624633000026,2024-04-02T10:26:52+00:00,fr,0,0,1,0,7,"@abdelyoussef22 @Nieuwsblad_be @TinneVdS Je vous invite à lire le bilan effectué par le journal flamand @Nieuwsblad_be...pour tous les Ministres, et basé sur plusieurs critères objectifs. Sortez de vos dogmes."
1775107190048587858,2024-04-02T10:25:08+00:00,fr,0,0,0,0,3,"@TonyKacikowski @Nieuwsblad_be Je vous invite à lire le bilan effectué par le journal flamand @Nieuwsblad_be... pour tous les Ministres, et basé sur plusieurs critères objectifs. Sortez de vos dogmes."
1775107283493494833,2024-04-02T10:25:30+00:00,fr,0,0,0,0,4,"@JulienBusseau @Nieuwsblad_be Je vous invite à lire le bilan effectué par le journal flamand @Nieuwsblad_be...pour tous les Ministres, et basé sur plusieurs critères objectifs. Sortez de vos dogmes."
1775107557469614349,2024-04-02T10:26:36+00:00,fr,0,0,0,0,2,"@VandenbosscheV @Nieuwsblad_be Je vous invite à lire le bilan effectué par le journal flamand @Nieuwsblad_be...pour tous les Ministres, et basé sur plusieurs critères objectifs. Sortez de vos dogmes."
1774914465475014756,2024-04-01T21:39:19+00:00,fr,0,0,0,0,99,@Matcolleyn @Nieuwsblad_be @nieuwsblad Du côté de la presse francophone je voulais dire 🙂
1775107451760656494,2024-04-02T10:26:11+00:00,fr,0,0,0,0,2,"@SebAstroCand21 @Nieuwsblad_be Pas de commentaire sexiste sur ce mur svp... Je vous invite aussi à lire le bilan effectué par le journal flamand @Nieuwsblad_be pour tous les Ministres, et basé sur plusieurs critères objectifs. Sortez de vos dogmes."
1774904261677101116,2024-04-01T20:58:46+00:00,fr,0,0,0,61,,RT @cavousf5: Notre nouvelle passion : les débats politiques belges qui n'ont rien à voir avec les nôtres... Ils y font des parties de Just…
1775158734135628254,2024-04-02T13:49:57+00:00,fr,0,0,0,3,,"RT @phh_Henry: 8ᵉ visite dans le cadre de la Politique Intégrée de la Ville : Liège ! Logements dans le cloître de l’église St-Jean, réamén…"
1774846983217225815,2024-04-01T17:11:10+00:00,en,0,0,0,67,,"RT @lukedepulford: What does a 🇨🇳 cyber attack email look like? This, basically. We found emails from APT31 “pixel reconnaissance” domain…"
1775061567853244777,2024-04-02T07:23:51+00:00,nl,11,0,0,1,792,@SafaiDarya Er is geen énkele feministe die dit goedkeurt Darya. Noch zal je feministen vinden die discriminatie van vrouwen goedpraat onder mom van cultuur. Integendeel.
1775195159510102163,2024-04-02T16:14:42+00:00,fr,0,0,0,27,,"RT @moustiquemag: Le MR, lobby des sociétés de paris sportifs? Le rôle de Georges-Louis Bouchez interroge https://t.co/X6hus0Flel"
1775110550336237981,2024-04-02T10:38:29+00:00,fr,0,0,0,1093,,"RT @LoupBureau: Les images de ce qu'il reste du complexe hospitalier d'Al-Shifa sont ahurissantes...un tas de ruines. Fosses communes, ci…"
1775450101244117407,2024-04-03T09:07:45+00:00,fr,1,1,0,0,197,Comment peut-on être aussi abruti? C'est ignoble ! / Une croix gammée taguée sur la maison d’un survivant de la Shoah à Fléron https://t.co/hEBYyH6syj via @sudinfo_be
1775451512333901866,2024-04-03T09:13:21+00:00,nl,9,1,12,0,1533,@JDenaeghel @groen Natuurlijk weet Nadia dat Demir niet de minister van Mobiliteit is. In het interview in @DagAllemaal verwijst ze dan ook naar de beslissingen van de regering waarin Demir zit.
1775250012693266682,2024-04-02T19:52:40+00:00,en,0,0,0,14191,,RT @antonioguterres: The devastating Israeli airstrikes that killed @WCKitchen personnel yesterday bring the number of aid workers killed i…
1775522855821721635,2024-04-03T13:56:51+00:00,fr,0,0,0,10,,"RT @KhattabiZakia: et donc le calendrier #lez a été fixé en 2018, sans Ecolo et sans aucune mesure d'accompagnement, avec Ecolo c'est un en…"
1775400843832901799,2024-04-03T05:52:01+00:00,fr,138,7,36,48,24521,"Bonjour @moustiquemag . Cet article, décrivant les liens entre le secteur des paris sportifs et le MR, a disparu de votre site. Plusieurs sources attribuent cette disparition à un coup de fil du Président du MR à votre direction. Si c'est vrai, c'est très grave. Qu'en est-il ?"
1775401953947762982,2024-04-03T05:56:25+00:00,fr,28,0,3,4,1962,"Pour rappel, ce dossier est une traduction de l'enquête du magazine flamand @Humo sur le lobbying des sociétés de paris p/r aux nouvelles législations votées au Parlement. Le MR a joué un rôle actif dans ce lobbying, via  son Président, pour réduire la portée de ces lois."
1775402727272575009,2024-04-03T05:59:30+00:00,fr,27,2,3,2,3169,"@Humo Ce dossier est très documenté et comprend plusieurs témoignages de personnalités politiques de 1er plan issus de différents partis, dont Vooruit et le VLD. Empêcher la publication de ce dossier dans un média FR est une atteinte grave à la liberté de la presse et de l'information"
1775464420396658761,2024-04-03T10:04:39+00:00,fr,1,0,4,0,236,@TonPereLaTurlut @alxdm @moustiquemag @GLBouchez Vous racontez n'importe quoi et votre message est 100% faux. C'est vraiment indécent comme stratégie politique (relayée par votre Président de parti en plus). Mes questions sont basées sur un dossier complet et documenté du magazine @Humo.
1775458987711864979,2024-04-03T09:43:03+00:00,fr,0,0,0,34,,"RT @michelhenrion: Effet Streisand (suite): le dossier de @moustiquemag , dont la soudaine volatilisation en remontrerait à celle des Ovnis…"
1775444992808415592,2024-04-03T08:47:27+00:00,fr,7,2,5,0,3632,"@TonPereLaTurlut @ecoloxl Je n'essaie jamais de censurer les medias. Par ce message, vous reconnaissez que votre Président de parti (le MR) a, lui, bien cherché à censurer l'article sur son implication dans le lobby des jeux de hasard. Vous confirmez donc la gravité des accusations portées."
1775458511230566602,2024-04-03T09:41:10+00:00,fr,3,0,8,0,682,"@TonPereLaTurlut @ecoloxl @Ecolo Mais si, vous travaillez pour le compte du MR, allez... Assumez au moins. L'article provient d'une enquête documentée de 6 pages, itw à l'appui, du magazine flamand @Humo . Rien à voir avec Ecolo, nous n'avons (heureusement) pas ce pouvoir."
1775446530473832544,2024-04-03T08:53:33+00:00,fr,0,0,0,7,,RT @loutrefutile: Pour ceux qui veulent voir l’article (que @moustiquemag à malencontreusement fait disparaître) sur le @MR_officiel et son…
1775446427189067943,2024-04-03T08:53:09+00:00,fr,0,0,0,7,,RT @vinzradio: Vous connaissez l’effet streisand @moustiquemag ? https://t.co/G5hhfQGNYy
1775437849287885153,2024-04-03T08:19:03+00:00,fr,0,0,1,0,130,@TonPereLaTurlut @wallonie @moustiquemag Pouvez-vous partager la réaction de la rédaction svp? Je ne l'ai pas vue...
1775437722590527523,2024-04-03T08:18:33+00:00,fr,1,0,1,0,77,"@TonPereLaTurlut @wallonie @moustiquemag Donc, selon vous, l'ensemble du dossier de @Humo et les itw de Vincent Van Quickenborne ou de Melissa De Praetere sont des fake news? Vos procédés de dénigrement de la presse vont trop loin. Je comprends que vous travaillez pour le MR sur Twitter mais l'indécence a ses limites."
1775411890455232587,2024-04-03T06:35:54+00:00,und,2,1,0,0,104,@ein_laurent @Humo Oui... https://t.co/ZqrqtkEQ1k
1775270696089981417,2024-04-02T21:14:51+00:00,fr,0,0,0,15,,RT @LesNews25: Après perquisition la police aurait retrouvé pas moins de 5 journalistes dans la cave de Georges-Louis Bouchez. Nourrit uni…
1775251040062840970,2024-04-02T19:56:45+00:00,fr,0,0,0,6,,RT @Cdt_Sylvestre: Ce tweet de @moustiquemag est toujours là pour l'instant mais l'article a curieusement disparu.(On lui dit que la vers…
1775250946374742166,2024-04-02T19:56:22+00:00,fr,0,0,0,25,,"RT @tinynews_be: Coucou @moustiquemag, pourriez-vous me dire pourquoi l'article sur @GLBouchez a été supprimé alors qu'il était encore onli…"
1775250927533826216,2024-04-02T19:56:18+00:00,fr,0,0,0,17,,"RT @Tribalart_be: Cet article n'est plus disponible sur le site de @moustiquemag Pression, censure ?Il y a comme un énorme problème"
1775205368488145313,2024-04-02T16:55:16+00:00,fr,0,0,0,13,,"RT @CentreJeanRiGol: « Enfin, il critique le fait que des mesures aient été prises au niveau belge et non au niveau international, alors qu…"
1775177809486368877,2024-04-02T15:05:45+00:00,fr,0,0,0,26,,"RT @moustiquemag: Le MR, lobby des sociétés de paris sportifs? Le rôle de Georges-Louis Bouchez interroge https://t.co/X6hus0Flel"
1775176329714876542,2024-04-02T14:59:52+00:00,fr,0,0,0,22,,RT @ReBouchezleMR: MENACES A LN24: C'est GL Bouchez lui-même qui a menacé le financement de la chaine LN24 au cas où ils continueraient à d…
1775463118283366593,2024-04-03T09:59:28+00:00,fr,1,0,0,0,51,Si vous avez raté l'article avant le #cancel de la #droite 🫣Les plaisirs d'internet Rien ne disparaît vraiment 🤘
1775408347933512073,2024-04-03T06:21:50+00:00,fr,0,0,0,48,,"RT @GillesVdBurre: Bonjour @moustiquemag . Cet article, décrivant les liens entre le secteur des paris sportifs et le MR, a disparu de votr…"
1775533991963050056,2024-04-03T14:41:06+00:00,nl,56,3,92,13,5194,In vier maanden tijd heeft Israël meer kinderen gedood in Gaza dan het totaal aantal gedode kinderen in vier jaar van alle oorlogen over de hele wereld bij elkaar. Stop deze waanzin.https://t.co/zH5scLJ5K0
1775598910750216401,2024-04-03T18:59:04+00:00,nl,22,3,61,1,11236,"Eigenlijk had premier @alexanderdecroo beter regelmatig zulke meetings belegd met de partijvoorzitters. Niet de parlementaire democratie, maar wel de spektakelparticratie bedreigt de bestuurskracht van ons land. https://t.co/dryW9m19ty"
1775795484386292034,2024-04-04T08:00:10+00:00,fr,8,0,7,0,537,"@TonPereLaTurlut @GLBouchez @LeVif Vous avez mal lu l'article du Vif. Le président du MR reconnaît avoir passé un coup de fil pour ""exprimer sa désapprobation"" sans demander le retrait de l'article, dit-il. Je prends acte mais appeler un journaliste, quand un article ne vous plaît pas, pose problème en démocratie"
1775590182294557105,2024-04-03T18:24:22+00:00,fr,0,0,0,11,,RT @DHBruxelles: Report de la Lez : “7.000 Belges meurent prématurément chaque année à cause de la pollution de l’air. N’est-ce pas importa…
1775589560308678953,2024-04-03T18:21:54+00:00,fr,0,1,2,0,130,"@va20531 @moustiquemag Ha bon? Le président du MR reconnaît avoir passé un coup de fil pour ""exprimer sa désapprobation"" sans demander le retrait de l'article. Je prends acte... mais, à mes yeux, appeler un journaliste quand un article ne vous plaît pas est un procédé problématique en démocratie."
1775521030343172481,2024-04-03T13:49:35+00:00,fr,0,0,0,10,,"RT @KhattabiZakia: et donc le calendrier #lez a été fixé en 2018, sans Ecolo et sans aucune mesure d'accompagnement, avec Ecolo c'est un en…"
1775455695296455004,2024-04-03T09:29:58+00:00,fr,22,0,6,6,1946,"Rien ne disparaît jamais vraiment. Ici, vous trouverez l'article censuré qui démontre les liens troubles de @GLBouchez avec le lobby des paris sportifs. 💰"
1775617968866533667,2024-04-03T20:14:47+00:00,fr,0,0,0,2,,"RT @CHANSONRomain: L'Afrique du Sud veut la fermeture progressive de l'industrie de l'élevage des lions en captivité pour la chasse, l'expo…"
1775812606940344397,2024-04-04T09:08:13+00:00,fr,3,0,0,2,281,"L’étude KCE offre enfin des perspectives concrètes aux 10% des femmes qui souffrent d'endométriose. Notamment  la création, dans chaque réseau hospitalier, de cliniques de l’endo et des centres d'expertise. On veillera à leur concrétisation!  https://t.co/tksaUz498G"
1775569330140270618,2024-04-03T17:01:31+00:00,nl,2,0,7,0,230,@routier1976 Walgelijke moraal heb jij
1775569506615583218,2024-04-03T17:02:13+00:00,nl,1,0,1,0,206,@rlambrichts Dat staat in het artikel dat ik gedeeld heb
1775573978259578911,2024-04-03T17:19:59+00:00,nl,1,0,10,0,132,@routier1976 Ik verdedig geen terroristen. Ik vind gewoon dat kinderen niet vermoord mogen worden. Geen enkel kind.
1775909546768146597,2024-04-04T15:33:25+00:00,fr,20,0,3,3,1134,"Bravo aux collègues français! Une 1ère étape de passée pour une loi visant à protéger la santé en interdisant les #PFAS dans les cosmétiques, le textile et le fart. Courage pour la suite! Cela montre la voie pour faire passer nos propres propositions en la matière! @nthierry 👏"
1775914695880298785,2024-04-04T15:53:53+00:00,fr,0,0,0,3,,RT @SLaveleye: Bravo aux collègues français! Une 1ère étape de passée pour une loi visant à protéger la santé en interdisant les #PFAS dans…
1775902771079721281,2024-04-04T15:06:29+00:00,fr,0,0,0,33,,"RT @PierreHurmic: « Loin des idées reçues sur les maires écolos, j’assume de faire de la sécurité une priorité. »Mon entretien dans @lemon…"
1775902518511276147,2024-04-04T15:05:29+00:00,fr,0,0,0,5,,"RT @ldemuele: A #Bruxelles, la réduction des émissions de gaz à effet de serre accélèrent. Selon les chiffres 2022 :➡️-27% par rapport à…"
1775928765857825060,2024-04-04T16:49:47+00:00,fr,0,0,0,18,,"RT @Ecolo: ""Cela fait 6 mois que #Gaza est bombardé et rayé de la carte. Écoles et hôpitaux détruits, famine,... le gouvernement israélien…"
1775962756329468143,2024-04-04T19:04:51+00:00,nl,109,9,43,30,25643,"Ons politiek systeem is te gesloten. @VoltBelgium en @SophieintVeld, een uitstekend Europarlementslid, moeten de kans krijgen om zich te presenteren aan de kiezer. Daarom zal ik mijn handtekening als Kamerlid inzetten om hun Europese lijst mogelijk te maken."
1775879321854333377,2024-04-04T13:33:19+00:00,fr,0,0,0,18,,"RT @Ecolo: ""Cela fait 6 mois que #Gaza est bombardé et rayé de la carte. Écoles et hôpitaux détruits, famine,... le gouvernement israélien…"
1775889685740654667,2024-04-04T14:14:30+00:00,fr,0,0,0,18,,"RT @Ecolo: ""Cela fait 6 mois que #Gaza est bombardé et rayé de la carte. Écoles et hôpitaux détruits, famine,... le gouvernement israélien…"
1775961235256754659,2024-04-04T18:58:48+00:00,nl,0,0,0,3,,RT @VanonckelenS: Ontdek welke partijen opkomen voor meer groen dicht bij jou 🐝🌳👉 https://t.co/i0WXVMp46H https://t.co/seWs9Asld3
1776527956715643184,2024-04-06T08:30:45+00:00,fr,0,0,1,0,20,"@Camuduverseau1 @Gauvain_D_Santo @Ma_Lecocq @SamuelCogolati @Ecolo @RTBFinfo Franchement, lisez l'article et allez baver votre haine ailleurs. Ecolo a appris les faits quand la presse lui en a parlé et prend dès maintenant les dispositions internes nécessaires. Sur l'attitude de la justice, c'est effectivement grave et incompréhensible."
1776552966926864571,2024-04-06T10:10:08+00:00,fr,0,0,0,20,,RT @AlainGerlache: Ça s'appelle un constat d'échec et d'impuissance.
1776286690081951778,2024-04-05T16:32:03+00:00,fr,0,0,0,7,,"RT @michelhenrion: En France, 39% du chiffre d'affaires des sociétés de #paris découlent des ""joueurs excessifs"" (relancés par téléphone po…"
1776645736207200567,2024-04-06T16:18:46+00:00,fr,0,0,0,5,,RT @VivienHdF: Vous êtes sur une liste @ptbbelgique mais vous vous demandez si vous n'êtes pas plutôt un @MR_officiel ? Faites le test avan…
1776851669533257905,2024-04-07T05:57:04+00:00,fr,38,0,45,7,2439,"🇵🇸 Il y a 6 mois l’horreur, Depuis 6 mois l’horreur Depuis 75 ans la NakbaDepuis 75 ans un lent processus de d’effacement d’un peuple. Et une fois de plus, la communauté internationale, amorphe, regarde, constate, déplore. #FreePalestine  #CeasefieNow  #FreeTheHostages"
1776981437314429383,2024-04-07T14:32:44+00:00,fr,0,0,0,6,,"RT @alainmaron: La réaction de ces nombreux experts rappelle, une fois de +, que la meilleure façon de défendre la santé et une sécu social…"
1777013886333464799,2024-04-07T16:41:40+00:00,nl,0,0,0,1,,RT @VevaDan: Mijn ramen zijn té proper gemaakt en de zon reflecteert er té hard op nu. Maar de eerste affiches hangen 😍 https://t.co/69JtXe…
1777107085936783688,2024-04-07T22:52:00+00:00,en,0,0,0,1835,,"RT @majedbamya: It is time for Palestinians to recognize this is all their fault! If we are peaceful, it is a sign of weaknessIf we resor…"
1777231746167083477,2024-04-08T07:07:22+00:00,fr,43,1,33,14,9509,"L'Europe ne peut  plus rester passive devant les cyber-attaques, les ingérences et les recrutements d'élus du Vlaams Belang par le régime communiste chinois. La Justice belge doit aussi pouvoir faire son travail."
1777194763508203667,2024-04-08T04:40:24+00:00,fr,0,0,0,4,,RT @lesoir: Le député Samuel Cogolati porte plainte pour le hacking de son ordinateur https://t.co/5umTaKJcS1 https://t.co/jLtQ8wZIgO
1777732661722718619,2024-04-09T16:17:49+00:00,fr,14,0,4,2,801,Elles ont gagné 👏🏼 Bravo et merci aux femmes de @KlimaSeniorin qui ont permis cette décision historique : la Suisse est condamné par la @ECHR_CEDH pour inaction climatique. Les plaignantes se disaient particulièrement vulnérables aux vagues de chaleur vu leur âge et leur genre.
1777736539692220684,2024-04-09T16:33:14+00:00,fr,3,0,0,0,85,Et ce « herstoric » est parfaitement jubilatoire 🤩👌🏼
1777630944733638886,2024-04-09T09:33:38+00:00,fr,1,0,0,0,71,"@CELromainville @ECHR_CEDH Merci, j’attendais avec grande impatience les décisions !"
1777665870002610576,2024-04-09T11:52:25+00:00,fr,11,14,60,3,11144,"Audi Forest: Dans la foulée de la task force de vendredi prochain, et au vu des incertitudes pesant sur l'avenir des plus de 3.000 travailleurs, nous demandons un échange avec le Premier Ministre au Parlement sur l'état de la situation et les mesures envisagées @Ecolo @groen"
1777740193212088738,2024-04-09T16:47:45+00:00,fr,0,0,14,0,408,"@jfernandez_BXL @Ecolo @groen Nous ne sommes pas anti-bagnoles (et il faudra toujours en produire.) Ceci dit, tous les secteurs doivent s'inscrire dans la transition écologique  visant à devenir neutre en carbone d'ici 2050. Une transition sans que les travailleurs ne soient mis de côté. D'où nos inquiétudes."
1777739266342187231,2024-04-09T16:44:04+00:00,fr,1,1,4,0,368,"@chris_goethals @Oppen_9783 @Ecolo @groen Tous les secteurs économiques doivent s'inscrire dans la transition écologique   visant à devenir neutre en carbone d'ici 2050. L'automobile aussi. Nous parlons bien d'une transition, dans laquelle les travailleurs ne sont pas mis de côté. D'où nos inquiétudes."
1777653852587585559,2024-04-09T11:04:40+00:00,fr,0,0,0,12,,RT @_revuepolitique: 🚨GRAND #DÉBAT avec les candidat·es aux #Elections2024🗳️🗓 CE VENDREDI 12 AVRIL à 19h à l' @ULBruxelles Organisé par l…
1777593955183432160,2024-04-09T07:06:39+00:00,fr,4,1,7,0,1163,"L'austérité, ou comment flinguer des hôpitaux déjà méchamment secoué ces derniers tempsCe qu'il fait, c'est des moyens et une meilleur reconnaissance du travail, pas des économies à la tronçonneuse #hopitaux #austerity #Belgium"
1777734645158732179,2024-04-09T16:25:42+00:00,fr,0,0,0,13,,RT @Ecolo: Réforme décret Paysage: les recteurs·trices reconnaissent le besoin d'une "phase transitoire"https://t.co/alaqzmbpJ0
1777749402892796230,2024-04-09T17:24:21+00:00,fr,0,0,0,13,,RT @Ecolo: Réforme décret Paysage: les recteurs·trices reconnaissent le besoin d'une "phase transitoire"https://t.co/alaqzmbpJ0
1777690401295540320,2024-04-09T13:29:54+00:00,fr,0,0,0,3,,"RT @GillesVdBurre: Audi Forest: Dans la foulée de la task force de vendredi prochain, et au vu des incertitudes pesant sur l'avenir des plu…"
1777603508197359653,2024-04-09T07:44:37+00:00,fr,0,0,0,23,,RT @saskiabricmont: Victoire: nous venons de voter en commission le retrait de l'UE du #TCE! Ce traité qui protège les investissements ds l…
1777714732880773496,2024-04-09T15:06:35+00:00,fr,16,1,12,4,1294,La condamnation de la Suisse pour inaction climatique par la Cour européenne des droits de l'Homme m'invite à vous parler un peu plus d'un droit essentiel qui n'est pour l'instant pas garanti en Europe : le droit à un environnement sain.Thread à dérouler ! 🧵
1777714734495604980,2024-04-09T15:06:35+00:00,fr,1,0,1,0,61,"Le droit à un environnement sain, c’est le combat principal que je mène à l'Assemblée parlementaire du Conseil de l’Europe, dont la Cour (CEDH) est le bras judiciaire.Aujourd’hui, aucun texte de cette institution de protection des droits humains ne reconnaît ce droit !"
1777714738513740239,2024-04-09T15:06:36+00:00,fr,1,0,1,0,56,"Cette absence fait figure d'exception, car d'autres instruments régionaux comme la Charte africaine consacrent ce droit.La CEDH utilise dès lors actuellement le ""droit par ricochet"" : elle mobilise d'autres droits fondamentaux pour protéger le droit à un environnement sain."
1777714742737469795,2024-04-09T15:06:37+00:00,fr,2,0,1,0,56,"Cette pratique n'est pas parfaite car la délimitation du droit à un environnement sain est peu claire, ce qui n'offre pas un niveau de protection optimal pour les citoyens européens.C'est pour ça qu'en 2021, j'ai fait voter un rapport à l'Assemblée pour reconnaître ce droit !"
1777714746117992752,2024-04-09T15:06:38+00:00,fr,1,0,1,0,50,"Voté à l'unanimité, ce rapport proposait notamment d'inscrire le droit à un env. sain dans la Convention européenne des droits de l'Homme, texte fondateur du Conseil de l'Europe sur lequel se base la Cour pour ses jugements.Mais depuis ce vote, le contexte politique a changé."
1777714749179916390,2024-04-09T15:06:39+00:00,fr,1,0,1,0,53,"Le Covid, la crise énergétique et le frein aux législations environnementales imposé par les conservateurs partout en Europe ont fait perdre beaucoup de soutien à cette protection de l'environnement.Et donc après 3 ans, le Conseil de l'Europe n'a toujours pas ancré ce droit."
1777714752166252769,2024-04-09T15:06:39+00:00,fr,1,0,1,0,163,"Néanmoins, lors du dernier sommet de l'institution (dit ""Reykjavik""), le droit à un environnement sain a été reconnu et un comité a été mis en place pour le rendre effectif. J'ai été chargé d'écrire un rapport sur le suivi de ce comité pour qu'enfin, ce droit soit protégé !"
1777714755181903992,2024-04-09T15:06:40+00:00,fr,2,0,1,0,139,"La semaine prochaine, je vais donc faire voter ce nouveau texte pour que des actions concrètes soient prises pour protéger +600M d'Européens des dégradations de leur environnement.Le combat est long, mais c'est grâce au courage des activistes comme ajd qu'on y arrivera !"
1777642494659862793,2024-04-09T10:19:32+00:00,fr,31,0,9,1,1290,"C'est un grand moment pour le droit à l'Environnement sain, la CEDH vient pour la première fois de condamner la suisse pour son manque de mesures dans la lutte contre le dérèglement climatique! Une décision qui aura un impact sur les 46 Etats membres du Conseil de l'Europe (1/2)"
1777642885275394460,2024-04-09T10:21:05+00:00,fr,4,0,0,0,184,"En tant que président de la Commission des affaires sociales, du développement durable et de la santé au sein de l'APCE je me réjouis de cette avancée dans la jurisprudence de la cour et appelle les Etats membres à reconnaitre un droit explicite à l'environnement sain ! (2/2)"
1777670399808995470,2024-04-09T12:10:25+00:00,fr,0,0,2,0,33,"@dominiquebasten @Ecolo @groen @7sur7 En fait, juste pour info, ce sont les écologistes qui ont décidé de prolonger les centrales nucléaires après 20 de non politique énergétique :)"
1777733478102053081,2024-04-09T16:21:04+00:00,fr,0,0,0,24,,"RT @NatJanne: Pour @hadjalahbib et @alexanderdecroo, l'interdiction par la 🇧🇪 des produits des colonies n'est pas ""efficace"" ou n'a pas ass…"
1778016227962572949,2024-04-10T11:04:37+00:00,fr,0,0,0,22,,"RT @Ecolo: 🌿 Je veux pouvoir choisir l'avenir. Un avenir sur une terre respirable, où tout le monde est libre d'aimer, de vivre, de se dépl…"
1778092755513696673,2024-04-10T16:08:42+00:00,fr,24,6,31,2,11617,"Le modèle de la ferme Nos Pilifs incarne le modèle économique que nous souhaitons renforcer : local, circulaire et inclusif. Quand nos ambitions climatiques rejoignent les enjeux sociaux ! 🤝 Très heureux que Benoît, son directeur, rejoigne notre liste fédérale à Bruxelles! 💚"
1778136128232526088,2024-04-10T19:01:03+00:00,fr,4,0,6,0,262,"@Seb_Legrand Content de lire que vous trouvez ce projet merveilleux. C'est un modèle économique qui produit localement, de manière circulaire, en mettant à l'emploi plus de 150 travailleurs porteurs de handicap... De l'économie réelle donc, avec des produits revendus dans le commerce."
1778134639153999978,2024-04-10T18:55:08+00:00,fr,1,0,3,0,206,"@Fred_de_Niv C'est un modèle économique qui produit localement, de manière circulaire en mettant à l'emploi plus de 150 travailleurs porteurs de handicap... En termes de valeurs, c'est très inspirant et correspond à la philosophie de notre projet de société, oui."
1778136325633245486,2024-04-10T19:01:50+00:00,fr,0,0,2,0,181,@RotorAxel Vous savez à quoi sont dédiés les subsides ?
1778141412715794726,2024-04-10T19:22:03+00:00,fr,0,0,4,0,104,"@RotorAxel Allez, j'arrête ici une discussion que je pensais sérieuse... Bonne soirée."
1778137711062163644,2024-04-10T19:07:21+00:00,fr,1,0,3,1,430,"A toute à l'heure sur la @RTBF pour débattre de la réforme fiscale, de pouvoir d'achat, de logement et de pension. Tout un programme ! 🙂🎙️👇 https://t.co/fQrm9NEqKq"
1778136805214187622,2024-04-10T19:03:45+00:00,fr,0,0,2,0,92,@RotorAxel @Ecolo Vous n'avez rien compris au modèle et j'en suis désolé. Lisez avant de commenter svp (et je suis sérieux)
1778122558530855269,2024-04-10T18:07:08+00:00,fr,1,0,2,0,120,"@etiennedujardin Savez-vous seulement à quoi servent ces subsides ? Non bien sûr... je vais vous le dire : à compenser (économiquement) le fait que ce sont des travailleurs porteurs de handicap. Pour le reste, c'est de l'économie bien réelle, ancrée chez nous. Renseignez-vous."
1778133960196858158,2024-04-10T18:52:26+00:00,fr,1,0,2,0,64,@etiennedujardin Votre message démontre que vous n'avez rien compris au modèle. Je sais que l'économie n'est pas votre fort mais quand même...
1778135111755497553,2024-04-10T18:57:01+00:00,fr,1,0,0,0,38,@etiennedujardin J'ai l'impression que j'ai touché un point sensible...
1778091687417434173,2024-04-10T16:04:28+00:00,fr,0,0,0,10,,"RT @barbaratrachte: La ferme Nos Pilifs est un modèle d’économie locale, urbaine, durable, productive, sociale et bien ancrée dans le cœur…"
1778017124281204960,2024-04-10T11:08:11+00:00,fr,2,2,6,0,1505,@Bernard_leduc @Ecolo Nous souhaitons moins de voitures dans l'espace public et une transition de l'industrie automobile en lien avec nos objectifs climatiques (sans laisser les travailleurs de côté). Est-ce cette position qui met Audi Forest et ses emplois en difficulté ? Non et vous le savez bien.
1778046249666568313,2024-04-10T13:03:55+00:00,fr,2,0,2,0,116,@jfernandez_BXL @Bernard_leduc @Ecolo Nous sommes à la base de la réforme du régime fiscal des voitures salaires qui ne soutient plus que des véhicules "zéro émission".
1778017591476273514,2024-04-10T11:10:02+00:00,fr,0,0,0,7,,RT @Marie_thibaut: C'est l'heure des bulletins bruxellois ! https://t.co/f6TY8Y6PBH@elkevdbrandt https://t.co/wytIBaqd2G
1778017415646818381,2024-04-10T11:09:20+00:00,fr,0,0,0,23,,"RT @Ecolo: 🌿 Je veux pouvoir choisir l'avenir. Un avenir sur une terre respirable, où tout le monde est libre d'aimer, de vivre, de se dépl…"
1778017343328616793,2024-04-10T11:09:03+00:00,fr,0,0,1,0,41,@va20531 @Ecolo @groen Nous souhaitons moins de voitures dans l'espace public et une transition de l'industrie automobile en lien avec nos objectifs climatiques (sans laisser les travailleurs de côté). Est-ce cette position qui met Audi Forest et ses emplois en difficulté ? Non et vous le savez bien.
1777768515132363251,2024-04-09T18:40:18+00:00,en,0,0,0,39,,RT @goodclimate: NEW. Pop-up bar up on the colonnade at the Cinquantenaire. Please make this permanent 🙏 https://t.co/JSgm5MbBy3
1778451543680802903,2024-04-11T15:54:24+00:00,fr,0,0,0,5,,RT @grosfilley: Mes invités ce vendredi : 7h50 @emila_hoxhaj de la @fef_student 8h15 @BernardClerfayt 8h37 Benoît Ceysens de Nos Pilifs…
1778435957085081881,2024-04-11T14:52:28+00:00,fr,1,0,1,0,142,"@xaviercorman Quand vous n'aimez pas un modèle, ou que vous ne le comprenez pas, vous préférez l'insulte au débat. Une habitude chez vous, malheureusement, qui démontre uniquement une volonté de tirer toute discussion vers le bas. Heureusement, plus personne ne vous écoute..."
1778189853064384643,2024-04-10T22:34:32+00:00,fr,0,0,0,3,,"RT @DHBruxelles: Benoit Ceysens, directeur de la Ferme Nos Pilifs, poussera la liste bruxelloise Écolo aux élections fédérales 2024:“Du tra…"
1778189530509746219,2024-04-10T22:33:15+00:00,en,0,0,0,87,,RT @theworldindex: Countries Have the Most Religious Freedom:1.🇨🇦 Canada2.🇬🇧 United Kingdom3.🇩🇰 Denmark4.🇳🇱 Netherlands5.🇸🇪 Sweden6.…
